"Codigo";"Titulo";"Autor";"Editor";"Proveedor";"Tema";"COLECCION";"Cod.Barra";"ISBN";"Ubicacion";"Deposito";"Repos.";"Cant.Propio";"Cant.Terceros";"Cant.Reservados";"Cant.Total";"Ultima Venta";"Dep 1";"Dep 2";"Dep 3";"Dep 4";"Dep 5";"Dep 6";"Dep 7";"Dep 8";"Dep 9";"Dep 10";"Dep 11 Con";"PVP";"Accesorios";"Codigo Prov";""                                                                                                                                                                                              
0008496375110;"POETICA ESTRUCTURALISTA                           ";"TODOROV,TZVETAN     ";"LOSADA ESPAÑA       ";"LOSADA S.A.         ";"ENSAYO/CRIT.LIT.    ";"ML                  ";09788496375116;"9788496375116";"                   ";"TODOS               ";               0;              3 ;               0;               0;              3 ;"11/02/2021";       3;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1200.00;"NO DEFINIDO ";"             ";" "             
9789500394970;"POLEMICA /L                                       ";"DE LA TORRE/FRANCESC";"LOSADA              ";"LOSADA S.A.         ";"A CATALOGAR         ";"ML                  ";09789500394970;"9789500394970";"                   ";"TODOS               ";               0;              7 ;               0;               0;              7 ;"26/10/2020";       7;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1200.00;"NO DEFINIDO ";"             ";" "             
9788493291693;"POLIETICA  -LOS/ESP.-                             ";"BUEY, FERNANDEZ F.  ";"LOSADA ESPAÑA       ";"LOSADA S.A.         ";"FILOSOFIA           ";"ML                  ";09788493291693;"9788493291693";"                   ";"TODOS               ";               0;             10 ;               0;               0;             10 ;"09/10/2020";      10;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1800.00;"NO DEFINIDO ";"             ";" "             
9789500393119;"POLITICA /L *GRIEGOS Y LATINOS*                   ";"ARISTOTELES         ";"LOSADA              ";"LOSADA S.A.         ";"FILOSOFIA           ";"ML                  ";09789500393119;"9789500393119";"                   ";"TODOS               ";               0;             12 ;              5 ;               0;             17 ;"21/07/2021";      17;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1600.00;"NO DEFINIDO ";"             ";" "             
9786071632203;"POLITICA DE LA INCERTIDUMBRE EN LOS REGIMENES ELEC";"SCHEDLER, ANDREAS   ";"FONDO DE CULTURA ECO";"FONDO DE CULTURA ECO";"SOCIOLOGIA          ";"ML                  ";09786071632203;"9786071632203";"                   ";"TODOS               ";               0;               0;              3 ;               0;              3 ;"00/00/0000";       3;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1600.00;"NO DEFINIDO ";"             ";" "             
9789682306105;"POLITICA DE NUESTRA AMERICA                       ";"MARTI, J            ";"SIGLO XXI (ARGENTINA";"SIGLO VEINTIUNO EDIT";"LITERATURA UNIVERSAL";"ML                  ";09789682306105;"9789682306105";"                   ";"TODOS               ";               0;               0;              1 ;               0;              1 ;"29/11/2016";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1290.00;"NO DEFINIDO ";"             ";" "             
9789500305273;"POLITICA DEL ESPIRITU/L        *612*              ";"VALERY, P.          ";"LOSADA              ";"LOSADA S.A.         ";"LITERATURA UNIVERSAL";"ML                  ";09789500305273;"9789500305273";"                   ";"TODOS               ";               0;               0;              4 ;               0;              4 ;"07/05/2021";       4;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   800.00;"NO DEFINIDO ";"             ";" "             
9788432303159;"POLITICA E IDEOLOGIA EN LA TEORIA MARXISTA        ";"LACLAU E.           ";"SIGLO XXI ESPAÑA    ";"AKAL                ";"POLITICA            ";"ML                  ";09788432303159;"9788432303159";"                   ";"TODOS               ";               0;               0;              8 ;               0;              8 ;"07/08/2019";       8;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2960.00;"NO DEFINIDO ";"             ";" "             
9781931003452;"POLITICA IMPORTADA, LA  (CON CD.)                 ";"AA.VV.              ";"TEMAS GRUPO EDITOR  ";"CUSPIDE             ";"POLITICA            ";"ML                  ";09781931003452;"9781931003452";"                   ";"TODOS               ";               0;             18 ;               0;               0;             18 ;"00/00/0000";      18;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1800.00;"NO DEFINIDO ";"             ";" "             
0008420650654;"POLITICA MEDIATIZADA, LA                          ";"ORTEGA, F           ";"ALIANZA EDITORIAL   ";"LOSADA S.A.         ";"LITERATURA UNIVERSAL";"ML                  ";09788420650654;"9788420650654";"                   ";"TODOS               ";               0;              4 ;               0;               0;              4 ;"15/09/2018";       4;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2796.00;"NO DEFINIDO ";"             ";" "             
9789876914161;"POLITICA Y FILOSOFIA EN HANNAH ARENDT             ";"DI PEGO, A.         ";"BIBLOS              ";"DISTRIBUIDORA DEDALO";"FILOSOFIA           ";"ML                  ";09789876914161;"9789876914161";"                   ";"TODOS               ";               0;               0;              1 ;               0;              1 ;"22/12/2018";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1850.00;"NO DEFINIDO ";"             ";" "             
9786071611673;"POLITICA Y PERSPECTIVA                            ";"WOLIN, SHELDON      ";"FONDO DE CULTURA ECO";"FONDO DE CULTURA ECO";"POLITICA            ";"ML                  ";09786071611673;"9786071611673";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"02/07/2021";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  3200.00;"NO DEFINIDO ";"             ";" "             
9789876918428;"POLITICAS DE LA IMAGEN Y EN EL PERONISMO          ";"GALAK - ORBUCH      ";"BIBLOS              ";"DISTRIBUIDORA DEDALO";"POLITICA            ";"ML                  ";09789876918428;"9789876918428";"                   ";"TODOS               ";               0;               0;              3 ;               0;              3 ;"00/00/0000";       3;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1150.00;"NO DEFINIDO ";"             ";" "             
9788420639642;"POLITICO Y EL CIENTIFICO, EL                      ";"WEBER, M            ";"ALIANZA EDITORIAL   ";"LOSADA S.A.         ";"LITERATURA UNIVERSAL";"ML                  ";09788420639642;"9788420639642";"                   ";"TODOS               ";               0;              7 ;               0;               0;              7 ;"07/04/2021";       7;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1800.00;"NO DEFINIDO ";"             ";" "             
9788416087518;"PONTE EN MI LUGAR                                 ";"HEPBURN, SAM        ";"MAEVA               ";"EDICIONES OCEANO S.A";"LITERATURA UNIVERSAL";"ML                  ";09788416087518;"9788416087518";"                   ";"TODOS               ";               0;               0;              5 ;               0;              5 ;"00/00/0000";       5;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   960.00;"NO DEFINIDO ";"             ";" "             
9788492840502;"PONY COLORADO, EL                                 ";"STEINBECK, JOHN     ";"NAVONA              ";"LOSADA S.A.         ";"LITERATURA UNIVERSAL";"ML                  ";09788492840502;"9788492840502";"                   ";"TODOS               ";               0;              1 ;               0;               0;              1 ;"00/00/0000";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2850.00;"NO DEFINIDO ";"             ";" "             
0008496707955;"PONY COLORADO, EL                                 ";"STEINBECK, J        ";"NAVONA              ";"LOSADA S.A.         ";"A CATALOGAR         ";"ML                  ";09788496707955;"9788496707955";"                   ";"TODOS               ";               0;              3 ;               0;               0;              3 ;"08/07/2019";       3;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   900.00;"NO DEFINIDO ";"             ";" "             
0009500396226;"POPOL-VUH/L 70 ANIVERSARIO                        ";"ANONIMO             ";"LOSADA              ";"LOSADA S.A.         ";"LITERATURA UNIVERSAL";"ML                  ";09789500396226;"9789500396226";"                   ";"TODOS               ";               0;             41 ;               0;               0;             41 ;"25/03/2021";      41;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   800.00;"NO DEFINIDO ";"             ";" "             
9789876286121;"POPULISMO JESUITA                                 ";"ZANATTA, LORIS      ";"EDHASA              ";"RIVERSIDE AGENCY S.A";"POLITICA            ";"ML                  ";09789876286121;"9789876286121";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"21/07/2021";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1195.00;"NO DEFINIDO ";"             ";" "             
